path	size	sha256	blob_oid	scan_status	scanners
model-00023-of-000064.safetensors	9809050936	ffe92aab5e845a289c7a71ff1c5f9e38c374072f06c63ef3d509b677ba28eeaf	970225dc653dec3a95aa01f934dee6b83ae12a03	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00024-of-000064.safetensors	9809050936	9be724631c19fb10b9021d0b3ae5d3de7c673590273ea70d2322fba42a5c2037	485309ea81ba50d831c01c74df342fe9906e4766	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00025-of-000064.safetensors	9809050936	467da6b42df6ec2363a0a51396d27575f294f1e09341609a4c93cbbe35837861	8501a435d574d3a1ccab2f46bbc74c0a39c5eb99	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00026-of-000064.safetensors	9809050936	09a9ba1ea4b4a2c9cf06814f64681295366246b45a7a347a73ef85be490f7ff0	b0b6edd5aee58f9e72a7b8134c2f7745be52bf1e	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00027-of-000064.safetensors	9809050936	57387f5523c7a0083ca38435717209179711d6a0eddbfb77c7f6b39f527346b1	0555becb752ead1d5ed39a87b3a8fc11edd4cae5	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00028-of-000064.safetensors	9809050936	b40522c6529ff6156823ca0c640e7a47ba4034fd8fdd13e4ff8f507dbd01d86a	c19a9eee0fc773c127c25a19989cea921c89d2b1	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00029-of-000064.safetensors	9809050936	9836d709a2baa92af5c11bdb8329e414df843d26b18eba00814040721f7beea8	2467a8d617abdda8ee9f8f55e7515d16a6a4d2e2	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00030-of-000064.safetensors	9809050936	92afe1fb4c0fb6533c3ab870f39c35481769115480928b455151ba14e25e5ad5	a64aec480679dae0a0f1e4bb5ee33f875e6051dd	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00031-of-000064.safetensors	9809050936	9208435eb7ea4652dce1024cf818df1951ae94a75e01c0ca12beb53e4c4172be	4678d40a5a50a41ae08cd9f7a8464f12be24c207	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00032-of-000064.safetensors	9809050936	9e1a18abff1537b11dda04b1d669960fc4bed0794b56bc0fab29620e962848ff	b328d762fe50ce2100374551560f4f18b9510c3b	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00033-of-000064.safetensors	9809050936	a6d01497bd1013531ca185a120f2bea40281baad8822a9a60953ceac4e2a2c51	d53f733d664f5a176496fac651bd1cc320a55884	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
